Date	WVHT	DPD	APD	MWD
2019-07-16 12:40:00	0.42	7.69	4.17	145
2019-07-16 13:40:00	0.43	7.69	4.26	142
2019-07-16 14:40:00	0.42	6.67	4.3	149
2019-07-16 15:40:00	0.4	3.33	4.07	195
2019-07-16 16:40:00	0.38	10.0	4.43	113
2019-07-16 17:40:00	0.36	10.0	4.24	109
2019-07-16 18:40:00	0.45	10.0	3.49	94
2019-07-16 19:40:00	0.5	2.74	3.28	198
2019-07-16 20:40:00	0.55	2.94	3.29	192
2019-07-16 21:40:00	0.62	3.57	3.37	204
2019-07-16 22:40:00	0.75	3.33	3.37	203
2019-07-16 23:40:00	0.81	3.7	3.51	198
2019-07-17 00:40:00	0.87	3.85	3.64	207
2019-07-17 01:40:00	0.91	4.35	3.79	208
2019-07-17 02:40:00	1.0	4.55	3.97	206
2019-07-17 03:40:00	0.94	4.76	3.81	198
2019-07-17 04:40:00	0.73	4.55	3.77	205
2019-07-17 05:40:00	0.71	4.55	3.84	200
2019-07-17 06:40:00	0.65	4.76	3.83	186
2019-07-17 07:40:00	0.6	4.55	3.93	184
2019-07-17 08:40:00	0.59	4.35	3.99	183
2019-07-17 09:40:00	0.59	4.76	3.98	176
2019-07-17 10:40:00	0.58	4.55	3.92	167
2019-07-17 11:40:00	0.63	4.55	3.96	173
2019-07-17 12:40:00	0.62	4.55	3.84	178
2019-07-17 13:40:00	0.61	4.35	3.9	186
2019-07-17 14:40:00	0.63	4.35	3.9	180
2019-07-17 15:40:00	0.58	4.55	3.96	179
2019-07-17 16:40:00	0.55	4.35	3.75	179
2019-07-17 17:40:00	0.56	4.55	3.6	186
2019-07-17 18:40:00	0.58	4.76	3.44	182
2019-07-17 19:40:00	0.62	3.23	3.46	187
2019-07-17 20:40:00	0.65	3.85	3.62	190
2019-07-17 21:40:00	0.77	4.0	3.53	192
2019-07-17 22:40:00	0.94	4.17	3.72	197
2019-07-17 23:40:00	1.01	4.55	3.79	196
2019-07-18 00:40:00	1.13	5.0	4.01	196
2019-07-18 01:40:00	1.03	5.26	4.16	193
2019-07-18 02:40:00	0.96	5.0	3.87	186
2019-07-18 03:40:00	0.82	5.0	3.85	187
2019-07-18 04:40:00	0.69	5.0	4.06	182
2019-07-18 05:40:00	0.64	5.0	4.28	185
2019-07-18 06:40:00	0.63	5.0	4.09	190
2019-07-18 07:40:00	0.86	5.56	4.01	192
2019-07-18 08:40:00	0.96	3.85	3.9	196
2019-07-18 09:40:00	0.96	5.56	3.95	185
2019-07-18 10:40:00	0.91	5.26	4.06	193
2019-07-18 11:40:00	1.0	6.25	4.62	177
2019-07-18 12:40:00	1.05	6.67	4.82	179
2019-07-18 13:40:00	1.01	5.88	4.68	180
2019-07-18 14:40:00	0.94	5.88	4.83	182
2019-07-18 15:40:00	0.85	6.25	4.81	179
2019-07-18 16:40:00	0.87	5.88	4.93	182
2019-07-18 17:40:00	0.74	6.67	4.75	174
2019-07-18 18:40:00	0.71	6.25	4.86	170
2019-07-18 19:40:00	0.71	6.25	4.94	181
2019-07-18 20:40:00	0.73	7.14	5.04	167
2019-07-18 21:40:00	0.83	6.25	5.09	169
2019-07-18 22:40:00	0.83	6.25	5.22	181
2019-07-18 23:40:00	0.79	6.67	5.23	183
2019-07-19 00:40:00	0.82	7.14	4.07	171
2019-07-19 01:40:00	1.02	6.25	3.91	170
2019-07-19 02:40:00	1.05	6.25	4.26	189
2019-07-19 03:40:00	0.94	5.56	4.22	178
2019-07-19 04:40:00	0.96	6.25	4.12	186
2019-07-19 05:40:00	0.97	5.88	4.37	191
2019-07-19 06:40:00	0.95	6.67	4.61	179
2019-07-19 07:40:00	0.9	6.67	4.79	170
2019-07-19 08:40:00	0.95	6.25	4.9	180
2019-07-19 09:40:00	0.86	6.67	4.93	177
2019-07-19 10:40:00	0.82	6.67	5.0	178
2019-07-19 11:40:00	0.85	6.67	5.13	176
2019-07-19 12:40:00	0.85	6.67	5.21	172
2019-07-19 13:40:00	0.8	6.67	5.07	167
2019-07-19 14:40:00	0.9	7.14	5.35	168
2019-07-19 15:40:00	0.8	6.67	5.43	172
2019-07-19 16:40:00	0.76	6.67	5.48	172
2019-07-19 17:40:00	0.89	7.14	5.02	167
2019-07-19 18:40:00	0.87	7.14	4.4	166
2019-07-19 19:40:00	1.04	7.14	4.18	167
2019-07-19 20:40:00	1.18	7.14	4.2	166
2019-07-19 21:40:00	1.26	7.14	4.32	172
2019-07-19 22:40:00	1.3	6.67	4.47	173
2019-07-19 23:40:00	1.08	6.67	4.4	162
2019-07-20 00:40:00	1.06	7.14	4.46	173
2019-07-20 01:40:00	1.03	7.69	4.65	173
2019-07-20 02:40:00	1.05	7.14	4.78	164
2019-07-20 03:40:00	1.0	7.69	4.8	160
2019-07-20 04:40:00	0.99	7.14	5.01	162
2019-07-20 05:40:00	0.83	6.67	4.89	166
2019-07-20 06:40:00	0.77	6.67	4.92	162
2019-07-20 07:40:00	0.78	6.67	4.98	177
2019-07-20 08:40:00	0.74	7.14	4.98	164
2019-07-20 09:40:00	0.73	6.25	5.14	176
2019-07-20 10:40:00	0.72	6.67	5.08	179
2019-07-20 11:40:00	0.75	8.33	5.04	148
2019-07-20 12:40:00	0.74	7.69	4.88	163
2019-07-20 13:40:00	0.71	7.14	4.79	172
2019-07-20 14:40:00	0.78	7.14	5.16	161
2019-07-20 15:40:00	0.83	6.67	5.07	161
2019-07-20 16:40:00	0.77	6.67	5.07	165
2019-07-20 17:40:00	0.76	6.67	5.01	166
2019-07-20 18:40:00	0.71	7.14	5.04	168
2019-07-20 19:40:00	0.69	5.88	4.96	175
2019-07-20 20:40:00	0.67	5.56	4.86	169
2019-07-20 21:40:00	0.71	7.69	4.31	158
2019-07-20 22:40:00	0.73	6.25	4.02	164
2019-07-20 23:40:00	0.74	8.33	3.89	122
2019-07-21 00:40:00	0.74	6.67	4.29	158
2019-07-21 01:40:00	0.75	6.67	4.41	154
2019-07-21 02:40:00	0.76	5.88	4.67	163
2019-07-21 03:40:00	0.7	9.09	4.74	118
2019-07-21 04:40:00	0.72	5.56	4.65	165
2019-07-21 05:40:00	0.74	4.55	4.92	182
2019-07-21 06:40:00	0.7	6.25	4.75	155
2019-07-21 07:40:00	0.7	5.26	4.88	160
2019-07-21 08:40:00	0.66	5.88	4.72	168
2019-07-21 09:40:00	0.66	7.14	4.84	147
2019-07-21 10:40:00	0.67	6.67	4.7	154
2019-07-21 11:40:00	0.67	5.88	4.54	171
2019-07-21 12:40:00	0.64	5.56	4.45	182
2019-07-21 13:40:00	0.67	5.26	4.55	174
2019-07-21 14:40:00	0.71	5.26	4.52	176
2019-07-21 15:40:00	0.65	5.88	4.7	172
2019-07-21 16:40:00	0.65	5.88	4.67	162
2019-07-21 17:40:00	0.6	6.25	4.61	170
2019-07-21 18:40:00	0.57	5.88	4.7	174
2019-07-21 19:40:00	0.53	5.88	4.6	180
2019-07-21 20:40:00	0.53	6.25	4.28	169
2019-07-21 21:40:00	0.57	5.56	3.88	174
2019-07-21 22:40:00	0.55	6.67	4.09	153
2019-07-21 23:40:00	0.57	6.25	4.27	165
2019-07-22 00:40:00	0.61	5.88	4.63	166
2019-07-22 01:40:00	0.64	6.67	4.91	154
2019-07-22 02:40:00	0.74	6.25	4.75	166
2019-07-22 03:40:00	0.89	5.88	3.67	144
2019-07-22 04:40:00	0.8	6.25	3.99	159
2019-07-22 05:40:00	0.68	6.25	4.1	154
2019-07-22 06:40:00	0.63	5.88	4.26	153
2019-07-22 07:40:00	0.58	5.56	4.59	158
2019-07-22 08:40:00	0.6	6.25	5.12	173
2019-07-22 09:40:00	0.57	6.25	5.4	171
2019-07-22 10:40:00	0.59	5.26	5.26	173
2019-07-22 11:40:00	0.63	6.25	5.25	176
2019-07-22 12:40:00	0.67	6.25	5.06	172
2019-07-22 13:40:00	0.68	5.88	4.71	176
2019-07-22 14:40:00	0.7	6.25	4.97	164
2019-07-22 15:40:00	0.64	6.25	4.85	168
2019-07-22 16:40:00	0.6	6.25	4.59	172
2019-07-22 17:40:00	0.65	6.25	4.65	172
2019-07-22 18:40:00	0.62	5.88	4.61	167
2019-07-22 19:40:00	0.6	6.67	4.72	133
2019-07-22 20:40:00	0.6	5.88	4.91	169
2019-07-22 21:40:00	0.73	5.88	3.66	169
2019-07-22 22:40:00	1.38	5.0	4.24	186
2019-07-22 23:40:00	1.49	5.56	4.15	179
2019-07-23 00:40:00	1.33	5.26	4.18	180
2019-07-23 01:40:00	1.19	5.88	4.54	176
2019-07-23 02:40:00	1.17	6.67	5.09	166
2019-07-23 03:40:00	1.2	5.88	5.14	166
2019-07-23 04:40:00	1.09	6.25	5.0	169
2019-07-23 05:40:00	1.13	6.67	5.2	179
2019-07-23 06:40:00	1.16	6.67	5.42	182
2019-07-23 07:40:00	1.09	6.67	5.14	182
2019-07-23 08:40:00	1.1	7.69	5.2	173
2019-07-23 09:40:00	1.18	7.14	5.22	179
2019-07-23 10:40:00	1.13	7.14	4.74	171
2019-07-23 11:40:00	1.37	7.14	4.86	181
2019-07-23 12:40:00	1.54	7.14	4.62	174
2019-07-23 13:40:00	1.51	7.69	4.86	165
2019-07-23 14:40:00	1.47	8.33	4.91	165
2019-07-23 15:40:00	1.58	6.25	4.92	175
2019-07-23 16:40:00	1.41	7.69	5.32	177
2019-07-23 17:40:00	1.29	8.33	5.69	175
2019-07-23 18:40:00	1.06	8.33	5.5	182
2019-07-23 19:40:00	1.07	8.33	6.18	179
2019-07-23 20:40:00	1.02	8.33	6.55	176
2019-07-23 21:40:00	1.09	8.33	6.41	176
2019-07-23 22:40:00	1.02	8.33	6.27	179
2019-07-23 23:40:00	1.06	8.33	6.14	183
2019-07-24 00:40:00	1.01	8.33	6.05	185
2019-07-24 01:40:00	1.0	8.33	5.57	177
2019-07-24 02:40:00	1.06	7.69	5.2	182
2019-07-24 03:40:00	1.11	7.69	5.03	182
2019-07-24 04:40:00	1.1	7.69	4.8	175
2019-07-24 05:40:00	1.16	7.69	4.91	172
2019-07-24 06:40:00	1.07	7.69	4.73	172
2019-07-24 07:40:00	1.04	7.69	4.82	161
2019-07-24 08:40:00	1.0	7.69	4.84	164
2019-07-24 09:40:00	0.87	7.69	4.67	162
2019-07-24 10:40:00	0.8	7.69	4.59	171
2019-07-24 11:40:00	0.87	7.69	4.67	161
2019-07-24 12:40:00	0.84	7.69	4.59	165
2019-07-24 13:40:00	0.84	7.69	4.82	176
2019-07-24 14:40:00	0.87	7.69	4.77	171
2019-07-24 15:40:00	0.98	7.69	5.09	171
2019-07-24 16:40:00	1.05	7.69	5.49	171
2019-07-24 17:40:00	1.05	7.69	5.61	166
2019-07-24 18:40:00	1.07	7.69	5.64	165
2019-07-24 19:40:00	1.03	7.69	5.85	162
2019-07-24 20:40:00	1.08	8.33	5.86	155
2019-07-24 21:40:00	1.11	7.69	5.89	159
2019-07-24 22:40:00	1.03	7.69	5.75	152
2019-07-24 23:40:00	1.02	8.33	5.67	161
2019-07-25 00:40:00	1.03	7.69	5.87	151
2019-07-25 01:40:00	0.97	7.69	5.76	167
2019-07-25 02:40:00	1.03	7.69	6.0	146
2019-07-25 03:40:00	0.99	7.69	5.75	160
2019-07-25 04:40:00	0.97	10.0	6.07	147
2019-07-25 05:40:00	1.06	8.33	6.24	142
2019-07-25 06:40:00	1.09	8.33	6.42	150
2019-07-25 07:40:00	1.06	9.09	6.46	153
2019-07-25 08:40:00	1.07	7.69	6.79	157
2019-07-25 09:40:00	0.95	10.0	5.77	148
2019-07-25 10:40:00	0.91	9.09	5.76	159
2019-07-25 11:40:00	0.81	8.33	5.56	156
2019-07-25 13:40:00	0.79	7.69	4.9	164
2019-07-25 14:40:00	0.75	7.69	4.69	160
2019-07-25 15:40:00	0.67	8.33	5.1	185
2019-07-25 16:40:00	0.61	7.69	5.46	171
2019-07-25 17:40:00	0.63	7.69	5.79	165
2019-07-25 18:40:00	0.68	8.33	6.0	126
2019-07-25 19:40:00	0.6	7.14	5.77	137
2019-07-25 20:40:00	0.6	7.69	5.77	134
2019-07-25 21:40:00	0.61	7.69	5.75	130
2019-07-25 22:40:00	0.69	7.69	5.21	138
2019-07-25 23:40:00	0.65	7.14	4.72	140
2019-07-26 00:40:00	0.64	7.14	4.86	149
2019-07-26 01:40:00	0.64	7.14	4.82	152
2019-07-26 02:40:00	0.64	7.69	4.81	164
2019-07-26 03:40:00	0.65	6.67	4.92	143
2019-07-26 04:40:00	0.63	7.69	5.03	134
2019-07-26 05:40:00	0.64	7.14	5.06	143
2019-07-26 06:40:00	0.63	8.33	5.31	132
2019-07-26 07:40:00	0.64	7.69	5.35	137
2019-07-26 08:40:00	0.65	7.69	5.34	140
2019-07-26 09:40:00	0.55	6.67	5.48	142
2019-07-26 10:40:00	0.56	7.14	5.59	140
2019-07-26 11:40:00	0.55	7.69	5.42	150
2019-07-26 12:40:00	0.53	7.69	5.57	147
2019-07-26 13:40:00	0.47	7.69	5.62	145
2019-07-26 14:40:00	0.53	7.69	6.24	148
2019-07-26 15:40:00	0.55	7.69	5.93	136
2019-07-26 16:40:00	0.61	8.33	6.49	125
2019-07-26 17:40:00	0.63	7.69	6.51	126
2019-07-26 18:40:00	0.66	7.14	6.31	138
2019-07-26 19:40:00	0.66	6.67	6.57	141
2019-07-26 20:40:00	0.7	7.69	6.52	126
2019-07-26 21:40:00	0.67	6.67	6.26	130
2019-07-26 22:40:00	0.69	7.69	6.45	137
2019-07-26 23:40:00	0.71	7.69	6.11	122
2019-07-27 00:40:00	0.66	7.69	6.1	131
2019-07-27 01:40:00	0.65	16.0	6.18	126
2019-07-27 02:40:00	0.63	7.14	6.01	137
2019-07-27 03:40:00	0.65	7.14	6.17	145
2019-07-27 04:40:00	0.64	14.81	6.23	115
2019-07-27 05:40:00	0.66	7.14	6.24	135
2019-07-27 06:40:00	0.66	7.69	6.06	143
2019-07-27 07:40:00	0.57	7.14	5.72	133
2019-07-27 08:40:00	0.68	7.69	5.96	129
2019-07-27 09:40:00	0.66	6.67	5.55	139
2019-07-27 10:40:00	0.61	7.14	5.9	143
2019-07-27 11:40:00	0.62	7.14	6.08	116
2019-07-27 12:40:00	0.65	7.14	5.94	125
2019-07-27 13:40:00	0.67	6.67	5.79	125
2019-07-27 14:40:00	0.65	7.14	5.44	134
2019-07-27 15:40:00	0.69	7.14	5.33	136
2019-07-27 16:40:00	0.71	7.14	5.36	146
2019-07-27 17:40:00	0.7	7.14	4.91	148
2019-07-27 18:40:00	0.81	7.14	4.82	150
2019-07-27 19:40:00	0.82	7.69	4.26	152
2019-07-27 20:40:00	0.9	16.0	4.29	136
2019-07-27 21:40:00	0.89	7.69	4.27	140
2019-07-27 22:40:00	0.95	7.14	4.22	136
2019-07-27 23:40:00	1.0	7.14	4.17	131
2019-07-28 00:40:00	1.01	7.14	4.11	128
2019-07-28 01:40:00	0.97	3.85	4.08	183
2019-07-28 02:40:00	1.1	4.0	4.24	188
2019-07-28 03:40:00	1.02	7.69	4.2	109
2019-07-28 04:40:00	1.07	4.0	4.31	190
2019-07-28 05:40:00	1.03	4.0	4.45	177
2019-07-28 06:40:00	1.03	7.14	4.66	110
2019-07-28 07:40:00	0.99	7.14	4.54	112
2019-07-28 08:40:00	1.0	6.67	4.62	114
2019-07-28 09:40:00	1.0	7.14	4.83	111
2019-07-28 10:40:00	0.99	7.14	4.91	109
2019-07-28 11:40:00	0.95	7.14	4.76	99
2019-07-28 12:40:00	0.97	6.67	4.75	98
2019-07-28 13:40:00	0.98	7.69	4.98	106
2019-07-28 14:40:00	0.97	7.69	5.18	116
2019-07-28 15:40:00	0.94	7.14	5.38	103
2019-07-28 16:40:00	0.93	7.69	5.23	121
2019-07-28 17:40:00	0.96	7.14	5.55	111
2019-07-28 18:40:00	0.98	7.14	5.23	105
2019-07-28 19:40:00	1.03	7.69	4.86	98
2019-07-28 20:40:00	1.1	7.14	4.87	91
2019-07-28 21:40:00	1.18	7.69	4.43	79
2019-07-28 22:40:00	1.25	7.14	4.69	94
2019-07-28 23:40:00	1.38	7.14	4.76	92
2019-07-29 00:40:00	1.33	5.0	4.65	199
2019-07-29 01:40:00	1.24	5.26	4.74	196
2019-07-29 02:40:00	1.23	5.56	4.76	171
2019-07-29 03:40:00	1.14	7.69	4.98	101
2019-07-29 04:40:00	1.07	5.56	5.04	175
2019-07-29 05:40:00	1.08	5.56	5.2	183
2019-07-29 06:40:00	1.0	16.0	5.24	108
2019-07-29 07:40:00	0.95	16.0	5.25	148
2019-07-29 08:40:00	0.94	5.26	5.21	187
2019-07-29 09:40:00	0.92	5.26	4.98	184
2019-07-29 10:40:00	0.87	5.0	4.85	186
2019-07-29 11:40:00	0.83	16.0	4.96	137
2019-07-29 12:40:00	0.82	5.26	4.86	185
2019-07-29 13:40:00	0.8	14.81	4.98	101
2019-07-29 14:40:00	0.8	14.81	5.04	115
2019-07-29 15:40:00	0.78	5.56	4.83	174
2019-07-29 16:40:00	0.77	13.79	5.15	122
2019-07-29 17:40:00	0.8	16.0	5.11	107
2019-07-29 18:40:00	0.7	14.81	4.43	99
2019-07-29 19:40:00	0.77	16.0	4.31	162
2019-07-29 20:40:00	0.79	16.0	4.22	141
2019-07-29 21:40:00	0.8	14.81	4.04	91
2019-07-29 22:40:00	0.84	3.7	3.98	186
2019-07-29 23:40:00	0.93	4.17	4.07	190
2019-07-30 00:40:00	0.98	4.55	4.18	192
2019-07-30 01:40:00	0.92	4.76	4.36	197
2019-07-30 02:40:00	0.92	5.0	4.51	188
2019-07-30 03:40:00	0.86	14.81	4.58	95
2019-07-30 04:40:00	0.81	5.26	4.54	193
2019-07-30 05:40:00	0.79	14.81	4.75	129
2019-07-30 06:40:00	0.76	13.79	4.54	106
2019-07-30 07:40:00	0.78	13.79	4.84	109
2019-07-30 08:40:00	0.77	13.79	4.7	137
2019-07-30 09:40:00	0.79	14.81	4.91	116
2019-07-30 10:40:00	0.75	5.0	4.74	183
2019-07-30 11:40:00	0.73	14.81	4.65	128
2019-07-30 12:40:00	0.76	14.81	4.71	113
2019-07-30 13:40:00	0.67	14.81	4.78	117
2019-07-30 14:40:00	0.7	14.81	5.11	103
2019-07-30 15:40:00	0.6	5.0	4.6	187
2019-07-30 16:40:00	0.63	14.81	4.97	134
2019-07-30 17:40:00	0.65	14.81	4.35	84
2019-07-30 18:40:00	0.73	14.81	4.03	133
2019-07-30 19:40:00	0.73	13.79	3.91	108
2019-07-30 20:40:00	0.7	13.79	4.0	123
2019-07-30 21:40:00	0.74	14.81	3.83	93
2019-07-30 22:40:00	0.88	13.79	3.96	104
2019-07-30 23:40:00	0.95	4.35	3.94	190
2019-07-31 00:40:00	1.1	4.35	4.1	194
2019-07-31 01:40:00	1.11	4.55	4.14	197
2019-07-31 02:40:00	1.06	5.0	4.03	194
2019-07-31 03:40:00	1.02	4.76	3.97	197
2019-07-31 04:40:00	0.94	4.55	4.12	187
2019-07-31 05:40:00	0.83	4.55	4.15	180
2019-07-31 06:40:00	0.81	13.79	4.12	119
2019-07-31 07:40:00	0.78	4.35	4.34	173
2019-07-31 08:40:00	0.75	13.79	4.38	95
2019-07-31 09:40:00	0.79	13.79	4.39	103
2019-07-31 10:40:00	0.79	13.79	4.44	95
2019-07-31 11:40:00	0.78	13.79	4.49	114
2019-07-31 12:40:00	0.74	13.79	4.49	136
2019-07-31 13:40:00	0.76	13.79	4.69	133
2019-07-31 14:40:00	0.71	13.79	4.5	104
2019-07-31 15:40:00	0.68	13.79	4.52	112
2019-07-31 17:40:00	0.67	7.14	4.25	109
2019-07-31 18:40:00	0.77	12.9	4.01	139
2019-07-31 19:40:00	0.81	12.12	3.9	117
2019-07-31 20:40:00	0.81	13.79	3.93	186
2019-07-31 21:40:00	0.83	12.9	4.0	106
2019-07-31 22:40:00	0.78	13.79	4.41	51
2019-07-31 23:40:00	0.74	13.79	4.76	112
2019-08-01 00:40:00	0.67	12.12	5.04	85
2019-08-01 01:40:00	0.67	12.9	5.12	132
2019-08-01 02:40:00	0.66	13.79	4.98	147
2019-08-01 03:40:00	0.63	13.79	5.08	137
2019-08-01 04:40:00	0.6	12.9	5.04	129
2019-08-01 05:40:00	0.59	13.79	5.37	117
2019-08-01 06:40:00	0.57	12.9	5.31	104
2019-08-01 07:40:00	0.59	13.79	5.15	92
2019-08-01 08:40:00	0.62	5.26	4.31	166
2019-08-01 09:40:00	0.58	12.9	4.68	110
2019-08-01 10:40:00	0.56	12.9	5.14	78
2019-08-01 11:40:00	0.53	12.9	5.4	118
2019-08-01 12:40:00	0.55	12.12	5.72	104
2019-08-01 13:40:00	0.54	12.9	5.31	114
2019-08-01 14:40:00	0.52	12.12	5.12	115
2019-08-01 15:40:00	0.51	12.9	5.53	105
2019-08-01 16:40:00	0.47	12.9	5.64	122
2019-08-01 17:40:00	0.46	12.9	6.12	119
2019-08-01 18:40:00	0.48	12.12	6.52	100
2019-08-01 19:40:00	0.47	12.12	6.13	102
2019-08-01 20:40:00	0.47	7.69	6.23	145
2019-08-01 21:40:00	0.47	12.9	6.24	90
2019-08-01 22:40:00	0.48	11.43	6.45	97
2019-08-01 23:40:00	0.46	12.12	6.36	68
2019-08-02 00:40:00	0.52	12.9	6.71	114
2019-08-02 01:40:00	0.51	12.9	6.31	99
2019-08-02 02:40:00	0.48	12.9	6.13	109
2019-08-02 03:40:00	0.48	12.9	6.23	105
2019-08-02 04:40:00	0.44	12.9	6.26	134
2019-08-02 05:40:00	0.43	12.12	5.94	80
2019-08-02 06:40:00	0.43	12.9	6.03	122
2019-08-02 07:40:00	0.42	12.12	6.39	119
2019-08-02 08:40:00	0.41	11.43	6.43	125
2019-08-02 09:40:00	0.46	12.12	6.96	89
2019-08-02 10:40:00	0.52	12.12	7.06	89
2019-08-02 11:40:00	0.45	11.43	6.8	93
2019-08-02 12:40:00	0.48	12.12	7.17	91
2019-08-02 13:40:00	0.52	11.43	7.06	113
2019-08-02 14:40:00	0.51	12.12	6.18	107
2019-08-02 15:40:00	0.52	12.12	5.62	110
2019-08-02 17:40:00	0.47	12.12	6.12	116
2019-08-02 18:40:00	0.42	12.12	6.02	93
2019-08-02 19:40:00	0.45	10.0	5.95	108
2019-08-02 20:40:00	0.45	12.12	5.73	148
2019-08-02 21:40:00	0.49	12.12	5.49	110
2019-08-02 22:40:00	0.5	12.12	4.44	164
2019-08-02 23:40:00	0.55	12.12	5.05	125
2019-08-03 00:40:00	0.55	12.12	4.56	69
2019-08-03 01:40:00	0.55	11.43	4.88	83
2019-08-03 02:40:00	0.56	12.12	5.23	86
2019-08-03 03:40:00	0.48	12.9	5.1	104
2019-08-03 04:40:00	0.54	12.12	5.61	128
2019-08-03 05:40:00	0.5	12.12	5.12	137
2019-08-03 06:40:00	0.48	12.12	5.61	148
2019-08-03 07:40:00	0.5	12.12	5.93	99
2019-08-03 08:40:00	0.55	11.43	5.4	105
2019-08-03 09:40:00	0.49	11.43	5.6	103
2019-08-03 10:40:00	0.47	11.43	5.57	116
2019-08-03 11:40:00	0.5	11.43	5.65	115
2019-08-03 12:40:00	0.56	11.43	6.37	101
2019-08-03 13:40:00	0.5	11.43	5.38	100
2019-08-03 14:40:00	0.53	10.81	5.72	82
2019-08-03 15:40:00	0.51	12.12	5.37	113
2019-08-03 16:40:00	0.49	10.81	5.04	114
2019-08-03 17:40:00	0.52	11.43	5.18	106
2019-08-03 18:40:00	0.5	12.12	4.92	88
2019-08-03 19:40:00	0.48	10.81	5.17	97
2019-08-03 20:40:00	0.49	10.81	5.17	85
2019-08-03 21:40:00	0.53	11.43	4.92	85
2019-08-03 22:40:00	0.52	11.43	4.1	115
2019-08-03 23:40:00	0.59	11.43	3.87	102
2019-08-04 00:40:00	0.61	11.43	3.75	92
2019-08-04 01:40:00	0.72	11.43	3.59	63
2019-08-04 02:40:00	0.79	11.43	3.78	103
2019-08-04 03:40:00	0.79	11.43	3.9	94
2019-08-04 04:40:00	0.8	11.43	4.1	77
2019-08-04 05:40:00	0.74	4.55	3.99	169
2019-08-04 06:40:00	0.76	11.43	4.18	117
2019-08-04 07:40:00	0.68	5.0	4.44	168
2019-08-04 08:40:00	0.69	4.55	4.73	153
2019-08-04 09:40:00	0.61	4.55	4.54	159
2019-08-04 10:40:00	0.59	10.81	4.49	118
2019-08-04 11:40:00	0.57	10.81	4.67	86
2019-08-04 12:40:00	0.57	10.81	4.66	103
2019-08-04 13:40:00	0.57	10.81	4.86	101
2019-08-04 14:40:00	0.54	9.09	4.79	121
2019-08-04 15:40:00	0.54	10.81	5.01	93
2019-08-04 16:40:00	0.51	9.09	5.03	101
2019-08-04 17:40:00	0.51	10.0	5.4	107
2019-08-04 18:40:00	0.49	10.81	5.45	95
2019-08-04 19:40:00	0.47	10.81	5.43	108
2019-08-04 20:40:00	0.48	10.81	5.7	88
2019-08-04 21:40:00	0.47	10.81	5.82	99
2019-08-04 22:40:00	0.47	10.81	5.77	86
2019-08-04 23:40:00	0.48	10.0	5.34	88
2019-08-05 00:40:00	0.51	10.81	4.51	108
2019-08-05 01:40:00	0.54	10.81	4.19	51
2019-08-05 02:40:00	0.53	10.81	4.52	55
2019-08-05 03:40:00	0.53	11.43	5.21	88
2019-08-05 04:40:00	0.49	10.0	5.0	96
2019-08-05 05:40:00	0.48	10.81	5.65	108
2019-08-05 07:40:00	0.47	11.43	5.16	114
2019-08-05 09:40:00	0.61	2.74	3.48	24
2019-08-05 10:40:00	0.58	2.94	3.44	32
2019-08-05 11:40:00	0.65	2.94	3.52	44
2019-08-05 12:40:00	0.78	3.33	3.52	70
2019-08-05 13:40:00	0.78	3.57	3.61	62
2019-08-05 14:40:00	0.87	3.85	3.75	72
2019-08-05 15:40:00	0.92	3.85	3.94	81
2019-08-05 16:40:00	0.87	4.35	4.06	93
2019-08-05 17:40:00	0.84	7.69	4.24	171
2019-08-05 18:40:00	0.85	7.14	4.31	171
2019-08-05 19:40:00	0.85	6.67	4.45	174
2019-08-05 20:40:00	0.85	6.67	4.56	160
2019-08-05 21:40:00	0.83	7.14	4.42	164
2019-08-05 22:40:00	0.81	7.69	4.55	178
2019-08-05 23:40:00	0.81	7.14	4.68	162
2019-08-06 00:40:00	0.74	7.69	4.55	187
2019-08-06 01:40:00	0.7	7.69	4.77	179
2019-08-06 02:40:00	0.66	7.69	4.79	172
2019-08-06 03:40:00	0.67	7.69	4.86	188
2019-08-06 04:40:00	0.7	7.69	5.32	190
2019-08-06 05:40:00	0.72	7.69	5.46	173
2019-08-06 06:40:00	0.68	7.69	5.66	173
2019-08-06 07:40:00	0.65	6.67	5.66	167
2019-08-06 08:40:00	0.67	7.69	5.93	176
2019-08-06 09:40:00	0.62	7.14	5.62	186
2019-08-06 10:40:00	0.63	7.14	5.59	169
2019-08-06 11:40:00	0.66	6.67	5.54	175
2019-08-06 12:40:00	0.66	10.0	5.08	141
2019-08-06 13:40:00	0.67	6.67	5.16	164
2019-08-06 14:40:00	0.7	7.14	4.63	167
2019-08-06 15:40:00	0.73	6.67	4.08	158
2019-08-06 16:40:00	0.77	6.67	4.63	148
2019-08-06 17:40:00	0.76	6.67	4.84	165
2019-08-06 18:40:00	0.66	9.09	4.77	144
2019-08-06 19:40:00	0.67	8.33	5.02	137
2019-08-06 20:40:00	0.72	8.33	5.32	144
2019-08-06 21:40:00	0.72	17.39	5.51	134
2019-08-06 22:40:00	0.69	9.09	5.28	153
2019-08-06 23:40:00	0.67	8.33	5.25	152
2019-08-07 00:40:00	0.64	7.69	4.5	148
2019-08-07 01:40:00	0.68	7.69	4.67	142
2019-08-07 02:40:00	0.73	8.33	5.12	132
2019-08-07 03:40:00	0.75	7.69	4.68	139
2019-08-07 04:40:00	0.82	17.39	5.02	137
2019-08-07 05:40:00	0.76	16.0	4.84	131
